File,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
A01367213,-0.17020677,0.093260027,0.074465543,-0.023330566,-0.078076668,-0.060869012,-0.080731869,-0.131743893,0.146039173,-0.083154336,0.152495518,0.031377129,-0.165854529,-0.047171041,-0.051068746,0.121133208,-0.081604376,-0.177501246,-0.033861756,-0.134481639,-0.035012059,0.010242965,0.005494984,0.090591714,-0.178862587,-0.297798902,-0.099724166,-0.108537436,-0.008049633,-0.073473603,-0.050891869,0.032035321,-0.123859443,-0.048270233,0.040484436,0.096869208,0.015943876,-0.019061958,0.219769984,0.053014837,-0.126919597,-0.014720422,0.06858401,0.321262956,0.226215407,0.065477334,0.03876869,-0.039085105,0.139587104,-0.209709063,0.112397715,0.114518836,0.102075055,0.045941941,0.107208401,-0.142838061,-0.0081002,0.09135589,-0.148448691,0.104311489,0.028056191,-0.029849753,0.001912352,-0.023285599,0.274000585,0.148735538,-0.118554048,-0.040379934,0.140307158,-0.199597046,-0.051034391,0.002022756,-0.109390095,-0.159031227,-0.272158682,0.084213831,0.413764536,0.210874543,-0.188607216,0.010202044,0.000759015,-0.038706381,0.118211463,0.086881578,-0.150857657,0.00266307,-0.031152414,-0.005940069,0.243192255,0.105329871,-0.07040745,0.210083276,-0.008995689,0.062665209,0.070365176,0.030089589,-0.101155207,-0.041328389,-0.107056275,-0.018753167,0.017445289,-0.043881509,0.067405134,0.117759898,-0.155132443,0.08623077,-0.036317002,0.007441895,-0.056134723,0.122876622,-0.145190731,-0.082243048,0.148111641,-0.182389483,0.159407511,0.155561507,-0.005998028,0.129735216,0.107012287,0.046789564,0.032748468,0.029029369,-0.022893889,-0.043809332,0.073424496,-0.081678115,0.157259911,0.060829088
A01367213,-0.156955659,0.053078115,0.001133348,-0.043511815,-0.064720131,-0.037572861,-0.082655266,-0.139460668,0.17234531,-0.111427709,0.172179744,0.011627425,-0.17422159,-0.124455102,-0.089997075,0.130861342,-0.068321593,-0.20403263,-0.007281685,-0.065752886,-0.005988218,0.011123619,0.007896568,0.116054282,-0.116945021,-0.313740104,-0.096115045,-0.082563363,0.031330485,-0.079778448,-0.127217785,0.076334849,-0.181644127,-0.095514432,0.039164823,0.112135381,0.016768228,0.012634331,0.193563178,0.0179836,-0.173052177,-0.030440977,0.073311351,0.326078981,0.165327549,0.028010897,0.016369466,-0.044830643,0.080628127,-0.218405962,0.128461152,0.12835674,0.082255647,0.059433755,0.059769843,-0.116032295,-0.01415804,0.118496656,-0.145095691,0.099650949,0.049868509,-0.061741151,0.003460678,-0.022051113,0.269361198,0.145352393,-0.092495948,-0.123525947,0.179440185,-0.196585953,-0.059311245,0.022732716,-0.059568863,-0.136883989,-0.297533512,0.066015534,0.392305255,0.224044532,-0.169308916,0.075184591,-0.070263788,-0.0607116,0.097429201,0.04595517,-0.102900431,0.075377859,-0.084582776,-0.008179087,0.239051521,0.121334776,-0.051564001,0.199540645,0.026092164,0.040497359,0.12461435,0.093009666,-0.091139637,-0.068471268,-0.185292199,-0.026442081,-0.019478083,-0.053072445,0.043549061,0.149923503,-0.140505046,0.135609746,-0.013575836,-0.00958315,-0.050290257,0.119687542,-0.09048979,-0.094772518,0.078482613,-0.199928969,0.164149567,0.098497756,0.120058328,0.156689212,0.093675941,0.043884031,0.013522139,-0.059257805,-0.053910326,-0.091029048,0.075023964,-0.057900626,0.153163478,0.099905439
A01367213,-0.132065445,0.081126995,0.055363409,-0.053253476,-0.083348148,-0.076125078,-0.030712623,-0.037853803,0.121452093,-0.104232021,0.1559515,-0.003170975,-0.170004323,-0.033182967,-0.025425956,0.117354043,-0.07027293,-0.180191413,-0.086421207,-0.124272935,-0.02981182,0.035697181,-0.02562977,0.115780167,-0.13698642,-0.273330331,-0.059409212,-0.021136856,0.056480262,-0.014582123,-0.065774173,0.025633248,-0.189836055,-0.07760796,0.108628526,0.143754736,-0.077605829,-0.011186495,0.237501919,0.003950993,-0.146836564,0.026212443,0.105186619,0.361512125,0.183393955,0.03455006,0.065054908,-0.022733536,0.102261782,-0.213958934,0.112851933,0.158336371,0.099417895,0.092253461,0.083070263,-0.153210044,0.00824271,0.176638618,-0.105287798,0.126132876,0.058725148,-0.113500707,-0.019019138,-0.021863522,0.208323777,0.059812263,-0.122074135,-0.167404473,0.142874956,-0.193849266,-0.040401615,0.092310607,-0.052387014,-0.120931953,-0.262701899,0.068513729,0.423165768,0.220368102,-0.161765069,0.057647124,-0.043660574,-0.022063475,0.113095447,0.046618812,-0.110756174,0.01761478,-0.138238966,0.047437027,0.245730415,0.083181106,-0.069923058,0.130892366,0.062794909,-0.005154208,0.065588713,0.070116684,-0.153122276,-0.057276677,-0.16340667,-0.050990477,0.03352315,-0.079944447,0.02425852,0.104466043,-0.181467995,0.190471828,-0.019797513,0.000855199,-0.083390214,0.126101181,-0.11795146,-0.014078219,0.091322854,-0.219470799,0.177863613,0.146008611,0.051583257,0.151348352,0.133747846,0.010003705,0.030450061,-0.038054563,-0.051257823,-0.149465144,-0.009141491,0.00883859,0.224156529,0.08118023
A01367213,-0.175931841,0.078602195,0.031515971,-0.050839972,-0.068496227,-0.077168748,-0.054797381,-0.066607475,0.143740609,-0.076478198,0.1527839,0.023004144,-0.195709065,-0.066592939,-0.088116005,0.143302783,-0.087453023,-0.195010141,0.001306571,-0.122561887,-0.053637601,-0.001599189,-0.022871362,0.114025451,-0.118121915,-0.286273271,-0.059517622,-0.072355673,0.00512425,-0.0517026,-0.071403041,0.043782823,-0.187126771,-0.070596077,0.039598178,0.122768261,0.014256773,0.029022671,0.22922048,-0.015864789,-0.140047431,-0.007362429,0.099954873,0.358192801,0.132978857,0.038229164,0.046529129,-0.032581836,0.104787499,-0.245567337,0.15037562,0.108510047,0.070837155,0.047316473,0.057204098,-0.159751505,-0.043945417,0.149727583,-0.138841122,0.103649139,0.007398552,-0.023538789,-0.023225542,-0.055862289,0.278688639,0.143236518,-0.12528266,-0.099043004,0.174443677,-0.209096134,-0.033298459,0.025186133,-0.015602998,-0.121450976,-0.307752192,0.100409709,0.374965608,0.185607031,-0.15253748,0.07227274,-0.045448843,-0.06332022,0.092426069,0.039412249,-0.130508602,0.072987996,-0.08296629,0.012926017,0.248721704,0.111362271,-0.048849639,0.14418593,0.042508766,0.033043005,0.082379751,0.119881183,-0.104829758,-0.065667421,-0.179750547,0.012763478,0.005378196,-0.076249912,0.013868179,0.120824695,-0.186678827,0.121207438,-0.005030749,-0.033263516,-0.083872326,0.155198783,-0.087235451,-0.081630178,0.096584104,-0.222184166,0.189576164,0.125554144,0.031343751,0.180953667,0.083642282,0.022418382,0.019733412,-0.058518413,-0.041954659,-0.111387528,0.056203328,-0.047612991,0.168509141,0.119763277
A01367213,-0.167694867,0.065734029,0.026486803,-0.045098424,-0.091828883,-0.030390961,-0.071292922,-0.104682542,0.152250037,-0.124164402,0.177188694,0.031859878,-0.196082011,-0.036484096,-0.089857742,0.119148061,-0.078501575,-0.193215623,-0.034902312,-0.102491088,-0.039158411,0.01312545,-0.031210877,0.110877506,-0.122498251,-0.286137253,-0.066123903,-0.062190425,0.000917126,-0.037017368,-0.09470436,0.072704032,-0.1974978,-0.087565631,0.045780357,0.115668476,0.029779423,0.01195098,0.198982343,0.025686195,-0.141733885,-0.008526362,0.069168046,0.33738032,0.141500548,0.028376983,0.04899716,-0.030081265,0.13198106,-0.252364069,0.103453867,0.129960895,0.124413371,0.053758666,0.033817798,-0.147676647,-0.022035576,0.111343436,-0.106083259,0.091070704,0.032529723,-0.028279176,-0.001428688,-0.052047145,0.271049649,0.12223985,-0.121767357,-0.10220699,0.145803958,-0.159687623,-0.061375789,0.031456523,-0.095630594,-0.14548403,-0.288098574,0.107581593,0.418881804,0.201944783,-0.136809722,0.06838467,-0.070923492,-0.049029097,0.051956214,0.043913994,-0.112825833,0.078769378,-0.052436084,0.058005679,0.280792981,0.092658326,-0.083116852,0.165867776,0.021722957,0.058211446,0.070775621,0.0975198,-0.0746869,-0.064132258,-0.168800712,0.020434389,0.001186366,-0.025958259,0.031861365,0.115240261,-0.173153996,0.128064051,-0.038156547,-0.012330809,-0.076544419,0.109308839,-0.121287279,-0.042727001,0.098974206,-0.205172688,0.181604728,0.123805076,0.080887824,0.151699632,0.105535068,-0.024499189,0.046937499,-0.031128921,-0.05162752,-0.140340388,0.100920059,-0.055649921,0.165189534,0.076767467
A01367213,-0.153017029,0.059396159,0.037662856,-0.045067769,-0.07095173,-0.066059008,-0.069092982,-0.082597941,0.139299199,-0.109972566,0.153638184,0.007850815,-0.176558375,-0.095340945,-0.075873524,0.14877671,-0.061484441,-0.177924618,-0.02565999,-0.096871801,-0.033122178,0.020876789,-0.003219815,0.093512766,-0.084384352,-0.296665311,-0.0995996,-0.073164672,0.048271257,-0.089910194,-0.127085537,0.018479366,-0.147031441,-0.092081033,0.039212301,0.125781834,0.008769292,-0.007789136,0.222037852,0.007522738,-0.165296108,-0.02693137,0.057144769,0.33793357,0.134720862,0.057141803,0.036851853,-0.019166028,0.088157438,-0.214267313,0.128060669,0.090098381,0.104471102,0.039279941,0.044870444,-0.152185366,-0.034305111,0.12106894,-0.155941546,0.091009885,0.020580603,-0.067869946,-0.026135962,-0.042170536,0.281096071,0.134831965,-0.119214013,-0.110106073,0.191427961,-0.202651143,-0.03004829,0.021544401,-0.044776537,-0.13714245,-0.284658879,0.088328227,0.402916372,0.221669883,-0.16373162,0.060412716,-0.040712025,-0.050408345,0.094229639,0.067619942,-0.12378753,0.125255316,-0.074152268,0.007153711,0.221869171,0.074468851,-0.076744437,0.140883654,0.031745855,0.086456574,0.093186006,0.066824734,-0.063715965,-0.060606729,-0.167980462,0.009988327,0.032901395,-0.081158094,0.040240616,0.115832277,-0.136503488,0.140363246,-0.000571164,-0.034580763,-0.081195273,0.14259851,-0.116850771,-0.077398904,0.125389323,-0.210001707,0.177052438,0.163716912,0.070929751,0.176200971,0.117020383,0.03831042,0.042034376,-0.054882687,-0.062472489,-0.110913545,0.077063516,-0.052215736,0.200718448,0.113795765
A01369421,-0.157436833,0.045476165,0.009765144,0.023400059,-0.062313486,-0.01934975,-0.019641135,-0.025069475,0.120004117,-0.018795431,0.246811762,-0.024715649,-0.230530173,-0.02201608,0.016877219,0.041730501,-0.176541358,-0.034683183,-0.033591896,0.004854414,0.098806962,-0.02658613,0.06382715,0.099262789,-0.120008163,-0.354278505,-0.110855177,-0.123369493,0.055357739,-0.032964911,0.014994875,0.032435678,-0.128269732,-0.010554563,0.02237194,0.06761989,-0.073667318,-0.076846734,0.24427025,0.01759332,-0.098355442,-0.015793676,-0.053964987,0.279672027,0.125697568,0.076504208,0.025510177,0.001373161,0.044455133,-0.260721207,0.083618969,0.145455256,0.178855047,0.020599164,0.137443766,-0.191311479,0.019693229,0.114360735,-0.170424402,0.053350452,-0.06415958,-0.036944911,0.032734163,-0.112790294,0.261325091,0.171659663,-0.118163526,-0.066944607,0.157529667,-0.101233229,-0.027091129,0.107086129,-0.114746377,-0.222171873,-0.187705606,0.031452123,0.40090701,0.194361836,-0.202721506,-0.008951767,-0.089051813,-0.039709713,0.061113324,0.07101649,-0.104677506,-0.026861988,-0.090858474,-0.008819511,0.115696833,-0.001411737,-0.080649935,0.229176208,0.014602845,0.05998347,0.04337601,-0.134774938,-0.014500787,-0.003611919,-0.057058372,-0.004092267,0.003261269,-0.099378794,0.011564371,0.056051809,-0.190643579,0.057816084,0.019476116,-0.01838794,0.018322054,0.046802495,-0.172252595,0.020067077,0.139630765,-0.409287751,0.196209759,0.14630805,0.019412732,0.171965495,0.024167683,0.04809729,0.010303719,-0.020510806,-0.170505911,-0.024670463,0.068281718,-0.018126924,0.023189832,0.017600261
A01369421,-0.140890837,0.017089015,0.022032112,0.047150314,-0.09527494,-0.006007242,-0.033913884,-0.017382875,0.100711003,-0.028910205,0.229420289,-0.036206,-0.255051285,0.0083045,-0.015597324,0.06147147,-0.156886071,-0.05844504,-0.082376495,0.010434918,0.089275062,-0.014386771,0.043376096,0.095729478,-0.130580202,-0.389275759,-0.100602992,-0.119057953,0.019557728,-0.035635971,0.021787351,0.039802987,-0.134397477,0.019771978,0.007509606,0.079914734,-0.090586253,-0.07638897,0.25569585,0.014569486,-0.139157414,0.041148353,-0.044916827,0.266499817,0.105261765,0.07271532,0.037282478,-0.038261157,0.060311511,-0.279108167,0.079536639,0.172972381,0.195921138,0.024914857,0.140576661,-0.16718021,0.023097876,0.110124275,-0.191469625,0.08368551,-0.068496861,-0.0479699,0.034023765,-0.137609705,0.238832295,0.15746735,-0.133090034,-0.053699356,0.134369075,-0.131388292,-0.025964174,0.110176906,-0.091674328,-0.256197065,-0.229528636,0.046589315,0.433010727,0.165561989,-0.224615395,-0.003616853,-0.059311219,-0.074669398,0.057658374,0.082705081,-0.120321967,-0.044416551,-0.102843359,0.024788827,0.157485411,-0.028073439,-0.047441393,0.241401345,0.028385319,0.059833519,0.037193563,-0.078718744,-0.034732834,-0.00597907,-0.038724735,0.042991787,0.023232847,-0.115541629,-6.74E-05,-0.008248611,-0.159370422,0.057112224,0.003913802,-0.045992509,0.026098631,0.034897659,-0.220584974,0.002001538,0.174587414,-0.407537222,0.208615601,0.138081729,0.009191938,0.169522718,0.052069724,0.062663659,-0.014090037,-0.022457704,-0.175013408,-0.037440993,0.097599365,-0.019452911,0.019534707,0.02008534
A01369421,-0.182361454,0.06002482,0.006696337,0.051953211,-0.091229483,-0.017313693,-0.055464707,-0.017072897,0.103018507,-0.050986819,0.251442909,-0.028743461,-0.26523158,-0.005194854,-0.026599925,0.058244422,-0.158525363,-0.08001747,-0.057593703,-0.013766305,0.069357328,-0.009975536,0.043691803,0.066308483,-0.142715499,-0.331610978,-0.072040111,-0.130704314,0.051586211,-0.085597523,0.025990859,-0.014167975,-0.140917093,0.008762155,0.02803573,0.092024736,-0.044397444,-0.039938319,0.265255004,0.000535268,-0.094669133,0.004911611,-0.044859491,0.273000002,0.081553154,0.096488751,0.007259853,-0.020003675,0.060543098,-0.284014165,0.088826239,0.147246882,0.137550563,0.02265038,0.149972886,-0.213130772,0.011801485,0.122976437,-0.161658198,0.098284706,-0.048982903,0.004621148,0.023616871,-0.094933569,0.285630107,0.137806073,-0.126457289,-0.068648681,0.159277007,-0.129512221,-0.011864867,0.128895521,-0.069339633,-0.212040707,-0.186625212,0.051551819,0.417361885,0.175063223,-0.1973508,-0.006935855,-0.038966298,-0.06512516,0.057683095,0.037925526,-0.118968792,-0.027572874,-0.103277855,-0.00425457,0.157704681,0.030454932,-0.062337913,0.222235292,0.01393966,0.069481462,0.061080918,-0.109563723,-0.043349944,-0.056904383,-0.04367131,0.007312994,0.016029101,-0.119837008,-0.007954698,0.042624377,-0.127727076,0.028335089,-0.026529348,-0.027467141,-0.017484274,0.103012957,-0.187017679,0.004360751,0.157715902,-0.393718123,0.245059684,0.135974318,0.016275743,0.14467214,0.054177102,0.044861041,0.015274851,0.032073095,-0.146535546,-0.079638861,0.036109656,-0.05750452,0.047383897,0.020450622
A01369421,-0.100898221,0.058593281,0.000516057,0.053701833,-0.089022025,-0.0613342,-0.020889733,-0.042483389,0.121581294,-0.067772962,0.262397528,-0.058836427,-0.203375205,-0.044420175,-0.006200141,0.080795258,-0.171328664,-0.101824142,-0.057028256,0.007932371,0.047153015,-0.012489087,0.058916271,0.043873794,-0.139068067,-0.393420517,-0.090302326,-0.135474354,0.074195184,-0.045157146,0.028217949,0.064689286,-0.142941743,0.000257945,0.046372674,0.085980177,-0.066720605,-0.045501709,0.305192024,0.022103615,-0.132032722,-0.010085472,-0.030702572,0.303221762,0.091588467,0.035158962,0.043619193,-0.046105571,0.09780214,-0.237230778,0.098162696,0.145659432,0.1945512,0.062466964,0.158220515,-0.1411428,0.032394022,0.133505553,-0.197378725,0.071709722,-0.023508605,0.013068181,0.041623477,-0.113043949,0.314158499,0.111172363,-0.126652107,-0.019940818,0.138136014,-0.123312294,-0.007337274,0.109241165,-0.081139952,-0.218427286,-0.213595867,0.032994349,0.379349142,0.150594026,-0.211664647,-0.023855196,-0.011064418,-0.105572537,0.084563754,0.088770166,-0.120500669,0.003700068,-0.07774771,0.019467307,0.188896,-0.022578718,-0.048397392,0.225574493,-0.008747077,0.063909285,0.034863662,-0.116797678,-0.033665977,-0.032265607,-0.051418539,0.033833649,0.005688917,-0.120473512,-0.037276346,0.023343828,-0.144836515,0.041334808,-0.007966381,-0.032738462,-0.016359698,0.029971769,-0.160765484,-0.021588523,0.149557576,-0.365054101,0.231497109,0.103712231,-0.011688803,0.160751909,0.015935745,0.034624688,-0.015786942,-0.030323999,-0.139628023,-0.034446154,0.085099578,-0.034089722,0.04425846,-0.010454843
A01369422,-0.095755525,0.089632206,0.063322328,-0.029391885,-0.100904681,0.099396169,-0.048868522,0.015078447,0.215180829,-0.121973656,0.136752933,0.003360196,-0.175216153,-0.015397465,0.000504522,0.077377632,-0.165005386,-0.057841964,-0.137960777,-0.051101677,0.000913237,0.078011557,-0.085938066,0.024703063,-0.199112415,-0.293237478,-0.075337589,-0.036640055,0.043536503,-0.150451362,-0.037455983,-0.038515206,-0.133150384,-0.048380367,0.02008925,0.118871763,-0.029596688,-0.031809404,0.103385448,0.059801728,-0.14876467,0.070208244,-0.001181176,0.302470207,0.154645443,0.096735656,-0.07964661,-0.081461065,0.182953581,-0.280967027,0.065348968,0.154790193,0.113090128,0.101256587,0.09650892,-0.14310056,0.020783182,0.16871269,-0.21580869,0.036195058,0.017380789,-0.042646971,0.076323822,-0.052822851,0.178972185,0.12380597,-0.114214949,-0.124376982,0.065029308,-0.165826827,0.00376421,0.019581079,-0.019574463,-0.176882282,-0.272114426,0.0987987,0.455256701,0.235648647,-0.196152672,-0.045730382,-0.122565269,-0.085413851,0.058155134,0.037415989,-0.137899339,-0.039923385,-0.031060148,0.036017399,0.201766297,0.038089201,0.040091954,0.184291095,0.062961027,-0.006809192,-0.0016197,-0.066458553,-0.202462271,0.004413277,-0.076367684,-0.019239705,-0.033506859,-0.100209564,0.079963177,0.111353397,-0.234631211,0.269590229,0.050658707,-0.106115416,0.030328307,0.07540936,-0.139932364,-0.022186333,0.209445059,-0.309483379,0.163276389,0.152832031,0.086628161,0.211971998,0.078901015,0.112562448,-0.039845861,0.064200871,-0.05939832,-0.064961314,0.027400564,-0.080148257,0.094362952,0.012150764
A01369422,-0.142570689,0.1091723,0.09456601,0.019710269,-0.120176017,0.098905765,-0.073121898,-0.055421967,0.101473458,-0.11965061,0.192792341,-0.028388349,-0.14447698,0.001303942,-0.006897561,0.084931634,-0.154683113,-0.071601011,-0.112372488,-0.060877889,0.018087812,0.090584502,-0.052699827,0.034483582,-0.213584885,-0.277513832,-0.038185772,-0.089057513,0.033028893,-0.105426878,-0.051132675,-0.037335552,-0.117050819,0.001148921,0.06445168,0.111552253,-0.021705672,-0.036678422,0.156055555,-0.004450157,-0.125600129,0.099539213,0.035520468,0.29915306,0.085273206,0.041649539,-0.046273574,-0.11016418,0.187770218,-0.263831913,0.090579286,0.149772465,0.110583097,0.138554767,0.057829581,-0.119040646,0.046872079,0.143015519,-0.180204973,0.077859804,0.03117419,-0.058059476,0.065809593,-0.084831528,0.200853586,0.126425713,-0.095376141,-0.116605058,0.056543268,-0.125715509,-0.0551074,0.037075739,-0.054856412,-0.172820657,-0.240872443,0.072771512,0.441055447,0.238130495,-0.248170227,-0.043820109,-0.118795,-0.087520026,0.052827612,0.080841191,-0.081521451,-0.033904888,-0.00710538,0.060511325,0.254829019,0.003508591,0.035354253,0.246487975,0.120851099,0.001188654,0.023174081,-0.065215714,-0.14658007,-0.055454075,-0.071371064,-0.01948379,-0.079348959,-0.07399559,0.060676556,0.10697829,-0.28606081,0.281349927,0.032969698,-0.086939819,0.040495723,0.07255698,-0.067872807,-0.018150538,0.179160953,-0.299404711,0.160012454,0.153642908,0.155409917,0.217252329,0.035219613,0.077586532,-0.022779291,0.050977036,-0.087046884,-0.07183475,0.058055822,-0.073654912,0.032948457,0.044524267
A01369422,-0.150890842,0.101416051,0.119397543,0.000612075,-0.174494609,0.059641313,-0.057898231,-0.077918604,0.130603209,-0.149223149,0.190613121,0.009850323,-0.152917355,0.016461123,-0.012550446,0.088011384,-0.154162422,-0.060718276,-0.132200673,-0.073954627,-0.014895773,0.105058379,-0.068943024,-0.000498672,-0.174873471,-0.348886609,-0.118046567,-0.08379785,0.015393257,-0.120950937,-0.017506398,-0.05949454,-0.077040821,0.011997135,0.011196798,0.086293906,-0.06498681,-0.018219236,0.114729479,-0.009031844,-0.174857244,0.120180793,0.006621057,0.293041855,0.158329412,0.053704388,0.030779865,-0.102037743,0.156255364,-0.21556744,0.087724157,0.104055785,0.107094988,0.089298286,0.106578566,-0.130700737,-0.058311559,0.152859151,-0.131935269,0.099093355,0.058919325,-0.084578291,0.04777753,-0.06168101,0.187561885,0.128807411,-0.12362358,-0.13927418,0.11754816,-0.197614715,-0.059555624,0.043658089,-0.0660493,-0.182910278,-0.267470211,0.08474493,0.486912996,0.190377861,-0.227833286,-0.102797009,-0.09869045,-0.050336055,0.071871899,0.097797178,-0.069842711,-0.059238538,-0.061971594,0.052416347,0.282691032,-0.007985489,0.000661135,0.202949792,0.087069362,0.007005521,0.001716702,-0.011149361,-0.150901109,-0.043642852,-0.05376843,0.005397574,-0.049837854,-0.091602869,0.006904584,0.094105855,-0.195752874,0.329994202,0.012856023,-0.058786042,-0.038414482,0.04526183,-0.087261058,0.040742148,0.240191907,-0.26799199,0.199285716,0.17456615,0.089225277,0.220557004,0.023626465,0.060792185,-0.054174922,0.016910527,-0.119533777,-0.087144449,0.003568465,-0.091442652,0.078146353,0.045557842
A01369422,-0.145707726,0.106061451,0.105698764,0.011074221,-0.091555484,0.10423702,-0.064872488,-0.060661461,0.107163563,-0.121195652,0.187108666,-0.024939911,-0.169039264,-0.043147858,-0.03058783,0.091613464,-0.162970141,-0.108065337,-0.105784111,-0.025710087,0.020153156,0.080286659,-0.064944446,0.011361232,-0.170973897,-0.291665345,-0.055666305,-0.070968591,0.041199774,-0.137309358,-0.063086994,-0.044789784,-0.12292365,0.010675405,0.029410068,0.112411514,-0.038602099,-0.070548318,0.126745701,0.042299345,-0.131247669,0.076811545,0.002094777,0.307895333,0.136024624,0.02700478,-0.047601871,-0.146822676,0.178496897,-0.272599399,0.0610613,0.177440464,0.079035267,0.157815516,0.059457481,-0.099408105,0.048629537,0.127362475,-0.181633264,0.06373629,0.021182127,-0.052553773,0.073379472,-0.082350321,0.158784702,0.116199039,-0.072104655,-0.131099254,0.081046633,-0.134316623,-0.065268807,0.057901822,-0.050109062,-0.184728354,-0.224034369,0.055001132,0.459736615,0.257507086,-0.215862632,-0.029319357,-0.156003207,-0.094659232,0.08246363,0.058307122,-0.071679816,-0.025492765,-0.03598702,0.055136628,0.26239723,0.008170487,0.019712312,0.213804543,0.103953652,-0.009760896,0.048438262,-0.0571413,-0.112491876,-0.021759275,-0.097353518,-0.070900463,-0.081374727,-0.09151236,0.060636111,0.079238683,-0.241921082,0.272215337,0.083500102,-0.07559333,0.039542351,0.02735324,-0.076877646,0.022203613,0.178880736,-0.309791356,0.182450086,0.155134633,0.162580669,0.206624851,0.047293395,0.093948953,-0.062379718,-0.016252417,-0.051254485,-0.06674587,0.0385543,0.001238312,0.054511979,0.025881711
A01769046,-0.109029286,0.095753483,0.056383628,0.007598866,-0.10498324,-0.005085943,-0.02274516,-0.130195633,0.155865014,-0.127559796,0.14105764,-0.020862289,-0.189445451,0.027630346,-0.046068393,0.086857647,-0.171453342,-0.097806677,-0.076675855,-0.116794333,0.020369321,-0.04482004,0.004390009,0.028969046,-0.115432791,-0.249436945,-0.077590674,-0.081767842,0.101759702,-0.096955955,-0.066574678,-0.023888813,-0.190425292,-0.021340694,-0.000405932,0.060075767,0.002473003,-0.051311366,0.184494138,-0.036860608,-0.16416052,-0.015677679,0.064654805,0.196164787,0.128226072,0.13515161,-0.052949779,-0.113064662,0.149633676,-0.225041017,0.104047917,0.114998609,0.066188276,0.026637513,0.025677241,-0.212303638,0.031785809,0.036381073,-0.169223741,0.075856537,0.077205263,-0.090770558,-0.054724805,-0.002563669,0.266879112,0.202877864,-0.062654942,-0.151814356,0.185753748,-0.218866885,-0.047415972,0.00994722,-0.033105135,-0.133864716,-0.263968199,0.030912776,0.455634743,0.159019008,-0.154268414,0.016165961,-0.072777249,-0.040814746,0.151936442,0.130127653,-0.158762932,0.00615233,-0.069887348,0.008972906,0.244279593,-0.009343429,-0.063582964,0.166253448,0.02620713,0.053517677,0.020032205,-0.026992958,-0.134174198,-0.020895723,-0.152028278,-0.048034023,0.075516075,-0.02674764,-0.000322627,0.157366619,-0.205020621,0.096670777,-0.016694158,-0.096421421,0.017985288,0.024429698,-0.131548241,-0.066975541,0.13862884,-0.244291931,0.218853652,0.173115447,0.07138107,0.144026533,0.10868603,0.075394623,0.09918949,0.030004356,-0.151194587,-0.068622135,0.082923591,-0.094684772,0.065583214,0.031911708
A01769046,-0.149955347,0.146412164,0.0345103,-0.012213329,-0.114568904,-0.022655467,-0.053375039,-0.143495619,0.125012875,-0.092134744,0.139993414,-0.019874901,-0.166619211,0.043507803,-0.06937509,0.080148295,-0.164130345,-0.143440157,-0.047417969,-0.091182023,0.008439136,-0.023668047,0.01367978,0.052352145,-0.107194334,-0.276639313,-0.073730901,-0.077542149,0.076450817,-0.069739893,-0.055639721,-0.039912906,-0.174981371,-0.008263186,0.035772618,0.046332471,0.024484152,-0.022043867,0.235108882,-0.06552808,-0.174316287,-0.014455471,0.117141716,0.232640341,0.198687419,0.091260448,-0.016313378,-0.110254332,0.121443756,-0.184048817,0.13767679,0.136789829,0.010716563,0.035862956,0.024069522,-0.164927676,-0.030723412,0.063534126,-0.073334478,0.082356304,0.121933848,-0.038157426,-0.054303505,-0.00673197,0.252728403,0.144474015,-0.080759965,-0.172812551,0.156622708,-0.228248239,-0.079760976,-5.94E-05,-0.060396329,-0.128648028,-0.241402477,0.066348717,0.461831003,0.148820832,-0.139407068,0.056668047,-0.047420502,-0.042255305,0.178768665,0.088358201,-0.143090963,-0.011696424,-0.067830838,0.023733996,0.303668588,0.038019776,-0.075978033,0.151973084,0.006366203,0.033431575,0.067436062,0.054813065,-0.081150606,-0.007251519,-0.181967348,-0.008889326,0.072909527,-0.041333374,-0.002117197,0.168776199,-0.195579261,0.065364711,-0.015805282,-0.033810042,0.009058381,0.08571142,-0.155783549,-0.087345928,0.142596915,-0.199691817,0.225299284,0.13992241,0.066558778,0.124948159,0.142880112,0.079393215,0.124192588,0.045080397,-0.109672628,-0.075874813,0.07205005,-0.032583535,0.104717746,0.058897141
